"full_text","source"
"عاجل | وزارة الدفاع الروسية: تدمير 4 مستودعات ذخيرة تابعة للقوات الأوكرانية في مقاطعة زابوروجيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزارة الدفاع الروسية: قواتنا صدت هجمات أوكرانية على محور دونيتسك وقتلت نحو 70 جنديا أوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | سلطات دونيتسك الموالية لروسيا: مقتل 3 مدنيين في قصف صاروخي أوكراني وسط المدينة","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"عاجل | وزير الدفاع التركي يتفقد الوحدات العسكرية التركية على الحدود التركية- العراقية","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"عاجل | مصادر موالية لروسيا: تجدد القصف على وسط مدينة دونيتسك بصواريخ غراد والسلطات المحلية تتحدث عن وقوع ضحايا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الكرملين: لدى روسيا وتركيا بعض الخلافات حول #سوريا لكن مستوى العلاقات بين البلدين يسمح بحلها من خلال المحادثات","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس جبهة الخلاص الوطني: التفرد بالقرار سيزيد من تفاقم الأزمة الاقتصادية الاجتماعية في #تونس","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس جبهة الخلاص الوطني: حل أزمات #تونس سياسي بالأساس من خلال حكومة إنقاذ يتم تشكيلها عبر حوار وطني","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس جبهة الخلاص الوطني: الاتفاق مع صندوق النقد الدولي لن يحل مشاكل #تونس الاقتصادية كما تروج الحكومة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مصادر أمنية موالية لروسيا: قصف مدفعي أوكراني على منطقتي ماكييفكا وكييفسكي في مدينة دونيتسك","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الجيش الأوكراني: القوات الروسية قصفت خيرسون 54 مرة خلال الساعات الأخيرة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الرئيس الإيراني: التهديدات لن تؤثر في عزمنا على التقدم والعقوبات والضغوط لا أثر لها","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الرئيس الإيراني: ليست المرة الأولى التي نشهد فيها مؤامرة ضد البلاد والشعب الإيراني أفشل هذه التهديدات","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | حاكم دنيبروبتروفسك: الجيش الروسي يطلق صاروخين على منشأة للنقل في كريفي ريه ويلحق دمارا هائلا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | نادي الأسير الفلسطيني: قوات الاحتلال الإسرائيلي تعتقل 8 فلسطينيين في عدة مدن بالضفة الغربية بما فيها القدس","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزارة الدفاع الأذربيجانية: القوات الأرمينية استهدفت الليلة الماضية مواقعنا في أربع مناطق","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | قائد الحرس الثوري الإيراني: بلادنا تواجه حربا كبيرة وأعداؤنا يريدون استهداف الثورة الإسلامية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وكالة يونهاب: 5 قتلى جراء تحطم طائرة مروحية في منطقة يانغيانغ بكوريا الجنوبية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الجيش الأوكراني: إصابة 100 جندي روسي بجروح وتدمير  عشرات قطع العتاد والآليات جراء قصفنا لميليتوبول","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الجيش الأوكراني: نواصل قصف خطوط إمداد روسيا بين القرم ومواقعهم على ضفة نهر دينيبر في خيرسون","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الجيش الأوكراني: القوات الروسية تواصل بناء تحصيناتها على الضفة اليمنى لنهر دينيبر في خيرسون","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مصادر للجزيرة: قصف مدفعي وجوي تركي يستهدف مواقع لقوات #سوريا الديمقراطية شمالي #حلب","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | بلينكن: نتطلع إلى اتفاقيات دائمة في فنزويلا تمهد الطريق لانتخابات رئاسية حرة ونزيهة عام ٢٠٢٤","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزير الخارجية الأمريكي: نرحب باستئناف المفاوضات الفنزويلية بوصفها خطوة مهمة نحو استعادة الديمقراطية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | مراسل الجزيرة: غارات تركية تستهدف مواقع عسكرية لما تعرف بقوات #سوريا الديمقراطية في ريف #حلب الشمالي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الدفاع التركية: مقتل عسكريين اثنين في منطقة عمليات المخلب القفل شمالي #العراق وجرح ثلاثة آخرين","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الرئاسة الأوكرانية: إعلان بلجيكي أوكراني مشترك لدعم تحرك كييف للانضمام إلى الاتحاد الأوروبي وحلف شمال الأطلسي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الرئيس الأوكراني: رغم الحرب سنفي بالتزاماتنا بشأن تصدير الحبوب والمواد الغذائية الأخرى إلى الأسواق العالمية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الجيش الأوكراني: عملية تبادل جديدة للأسرى تسفر عن إطلاق سراح 12 من جنودنا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزارة الدفاع الروسية: موسكو تسترجع 9 جنود في عملية تبادل لأسرى الحرب مع أوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الرئيس التركي: مصممون على تأمين خط الحدود بشكل كامل وجعل كل شبر من بلدنا آمنا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | تاس عن وزارة الدفاع الروسية: تحرير 9 أسرى روس في صفقة تبادل للسجناء مع أوكرانيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس مكتب زيلنسكي: تمكنا من استعادة 12 شخصا بينهم 3 مدنيين ضمن عملية تبادل أسرى مع القوات الروسية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الدفاع الروسية: تدمير أنظمة إطلاق صواريخ غراد في خاركيف وإسقاط 3 مسيرات واعتراض 4 صواريخ هيمارس بخيرسون","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزارة الدفاع الروسية: تدمير مستودع ذخيرة لمنظومة هيمارس تابع للقوات الأوكرانية في مقاطعة زابوروجيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | حاكم دنيبروبتروفسك: إصابة 6 أشخاص بهجوم روسي على حي سكني في المنطقة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزارة الدفاع الروسية: إحباط محاولة هجوم للقوات الأوكرانية على محور كراسنوليمان بدونيتسك","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزير البنية التحتية الإيطالي: مقتل 8 على الأقل في انهيار أرضي بجزيرة إيشيا","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الجيش الأوكراني: قتيلان و10جرحى في قصف روسي على خيرسون","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | الرئيس الأذربيجاني: اتخذنا قرارا بفتح سفارة في إسرائيل ومكتب تمثيلي في فلسطين بناء على مصالحنا الوطنية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | وزارة الدفاع الأذربيجانية: إسقاط طائرة استطلاع لجماعة مسلحة أرمينية بمنطقة تمركز قوات حفظ السلام الروسية","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس وزراء بلجيكا: نقف إلى جانب شعب أوكرانيا أكثر من أي وقت مضى بعد قصف الأيام الأخيرة وسنقدم مساعدات جديدة","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | رئيس الوزراء البلجيكي يصل إلى العاصمة الأوكرانية ويجري مشاورات مع الرئيس زيلنسكي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | المرشد الإيراني: سنواصل دعمنا لقوات المقاومة في المنطقة ولبنان وفلسطين","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | المرشد الإيراني: مثيرو الشغب سيدفعون ثمن أفعالهم وسيتم التعامل معهم دون شك","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
"عاجل | المرشد الإيراني: الولايات المتحدة لا تلتزم بتعهداتها وهذا ما حدث في مفاوضات الاتفاق النووي","<a href=""http://www.aljazeera.net"" rel=""nofollow"">AJAEditorialApp</a>"
