tweet,label
"""فيروس  كورونا يكره النقاب""!! عنوان مقال فى صحيفة فرنسية يقول:""المنتقبات لن يخفن من العدوى وهن اقل عرضة لكورونا لانهن لا يصافحن بالايدي ولا يقبلن ولا يعانقن وهذه هي الاحتياطات الموصى بها من طرف العلماء لتفادي الإصابة"". سبحانك ربي ما أعدلك  منقول للأهمية",fake
"trump barricades self in white house, swallows key",satire
وزير الخارجية السعودي: الشراكة الاستراتيجية  السعودية الصينية مهمة للغاية,real
member of indian parliament rahul gandhi hired actors to act as migrants who he was helping during the covid-19 lockdown.,fake
three palestinians killed by israeli forces in occupied west bank,real
sheikh mohamed bin al zayed elected uae president,real
"الإعلام الصهيوني يؤكد إصابة   محمد_بن_زايد بفايروس  كورونا   ""أيحسب أن لن يقدر عليه أحد""",fake
trump holds  conference with single fox  reporter about coronavirus origin and treatments,fake
ولادة طفل لم يعرف من يشبه عند ولادته,satire
the onion's film critic reflects on the fact that virtually all this year's oscar nominees are his children.,satire
joe biden said president trump told americans that drinking bleach could help combat the coronavirus. that’s mostly false. trump did not explicitly recommend ingesting a disinfectant like bleach.,fake
mom casing grocery store ahead of big sale,satire
"russia suspends shipping in the azov sea: report 

live  s:",real
"man takes hostages at texas synagogue, officials say",real
البنتاغون: استأنفنا الدوريات المشتركة مع قوات  سوريا الديمقراطية في شمال  سوريا منذ يوم الجمعة الماضي,real
scotland’s first minister nicola sturgeon resigns,real
السيسي يوضح لماكرون مدى تأثير ارتداء النظارة الشمسية على اعتبار الرئيس دكرا حقيقيا,satire
الاعب كريستيانو رونالدوا  يحول جميع فنادقه في البرتغالي الى عيادات تستقبل  مرضى فايروس  كورونا ويتكفل بدفع رواتي الأطباء والممرضين مؤلم عندما تجد ان لاعب كرة قدم يستطيع دفع رواتب الاطباء و الممرضين ، عندها فقط تعلم ان العالم ليس عادلا حقا  كورونا,fake
melburnians have been advised to wear face masks as  covid19 case numbers continue to climb in australia's second largest city. but just how effective are they at stopping the spread?  coronacheck:    coronavirusfacts  datoscoronavirus,fake
"rt   thread 

it's  internationalwomensday. here are the stories of some of the most inspiring women. 

abeer faris, a mental he…",real
"nothing to worry about for a population that relies on tramadol and xanax to survive to the end of any day.
 lebanon  hezbollah  israel",satire
"local internet user muhsen shalabeet, 24, successfully managed to read through a breast cancer awareness ad, without being distracted by his sexual desires.",satire
what fox  anchors said privately about trump’s election lies,satire
u.s. adds $19 trillion in debt attempting to win toy for girlfriend from claw machine,satire
"anwar, 30, took advantage of his lunch break, frolicking in the arms of mother nature and its rolling meadows, fresh dew-filled breeze, clear blue skies, and everything else a windows 10 desktop image could offer.",satire
الخارجية الإيرانية: أجبنا مرارا وتكرارا على اتهامات كييف التي لا أساس لها بشأن قضية الطائرات المسيرة المزعومة,real
???bill gates says you don't have a choice to be vaccinated or not.??�,fake
japanese nobel laureate tasuku honjo declared that coronavirus is man-made and is created by china.,fake
اسراب من الغربان والبعوض تضرب الصين،،،سبحانك ربي    كورونا_الصين,fake
libya’s haftar announces he will run for presidential elections,real
colombia is the last country in the coronavirus test ranking.,fake
china says balloon over us airspace is civilian airship,real
death toll in kandahar mosque explosion jumps to 32,real
man violates cat’s rights at home and encroaches on her bed,satire
"another deadly unknown virus is spreading in mutton livestock market in india, so avoid consuming goat mutton. pass the video on.",fake
"a long message attributed to bill gates, the microsoft billionaire, encouraging people to reflect positively on their lives during the coronavirus outbreak has been shared in multiple countries.",fake
a photo of jair bolsonaro in which he is hospitalized with a tube in his nose. the caption with the photo link it to covid-19.,fake
david essex suggests the human race should overcome the coronavirus pandemic by building a brave new world - underground!,fake
"“to appease parents upset that the hero only wore a cape and underpants, i released a version where he wore no cape or underpants, but it only made matters worse.” — dav pilkey (captain underpants)",satire
new nfl combine drill tests player’s ability to half-ass taping of local sandwich shop commercial,satire
بايدن: فوجئت بأن تسجيلات حكومية أخذت إلى مكتبي السابق ونتعاون مع التحقيق وأتمنى أن ينتهي سريعا,real
china is seeking court’s approval to kill all who tested positive with coronavirus.,fake
neil diamond says he is altering the words to “sweet caroline” to help in the fight against covid-19    neilyoung,fake
all hostages released after hours-long standoff at texas synagogue,real
"deficient in vitamin d. myself included as a darker skinned person. 

black canadians get sick more from covid-19. scientists aim to find out why | cbc",fake
a drug made from cow urine or pigeon membrane can cure coronavirus.,fake
us hits another grim coronavirus milestone ⁦  ⁦  ⁦  ⁦  once again i will inform you that the viral infection is completely controllable with n- acetylcysteine. legal responsibility,fake
